transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00674,2026-01-13T01:31:09Z,140.07,electronics,AE,True,False
txn_0000326,card_00393,2026-01-11T01:16:22Z,283.03,atm_withdrawal,GB,True,False
txn_0000327,card_00362,2026-01-09T10:06:29Z,22.0,fuel,DE,False,False
txn_0000328,card_00030,2026-01-29T05:26:39Z,100.64,fuel,IN,False,False
txn_0000329,card_00251,2026-01-13T11:25:10Z,134.03,fuel,IN,True,False
txn_0000330,card_00888,2026-01-19T21:30:01Z,21.72,grocery,GB,False,False
txn_0000331,card_00266,2026-01-19T03:08:11Z,16.84,grocery,DE,True,False
txn_0000332,card_00059,2026-01-29T15:48:01Z,303.88,grocery,GB,False,False
txn_0000333,card_00402,2026-01-08T10:24:23Z,16.37,entertainment,GB,True,False
txn_0000334,card_00185,2026-01-12T11:59:24Z,14.26,utilities,DE,True,False
txn_0000335,card_00518,2026-01-30T01:58:56Z,22.15,online_retail,IN,True,False
txn_0000336,card_00381,2026-01-25T18:32:09Z,180.69,grocery,GB,True,False
txn_0000337,card_00782,2026-01-27T19:17:00Z,26.99,travel,IN,False,False
txn_0000338,card_00339,2026-01-18T16:27:59Z,69.38,travel,AE,True,False
txn_0000339,card_00243,2026-01-19T23:59:08Z,46.04,electronics,IN,False,False
txn_0000340,card_00364,2026-01-10T09:21:15Z,173.01,entertainment,IN,False,False
txn_0000341,card_00634,2026-01-05T03:45:49Z,16.34,utilities,DE,True,False
txn_0000342,card_00773,2026-01-21T07:12:16Z,280.9,atm_withdrawal,US,True,True
txn_0000343,card_00483,2026-01-10T20:29:08Z,7.75,travel,US,True,False
txn_0000344,card_00543,2026-01-17T23:31:13Z,35.21,restaurant,IN,False,False
txn_0000345,card_00811,2026-01-23T09:00:45Z,91.64,travel,IN,True,False
txn_0000346,card_00756,2026-01-08T20:57:42Z,42.98,utilities,IN,False,False
txn_0000347,card_00873,2026-01-18T16:07:08Z,264.83,utilities,GB,False,False
txn_0000348,card_00103,2026-01-15T07:48:55Z,51.87,restaurant,US,True,False
txn_0000349,card_00828,2026-01-12T03:15:42Z,49.44,atm_withdrawal,US,False,False
txn_0000350,card_00328,2026-01-12T03:37:50Z,21.11,online_retail,US,True,False
txn_0000351,card_00473,2026-01-23T05:07:48Z,66.87,electronics,DE,False,False
txn_0000352,card_00635,2026-01-17T22:55:37Z,60.72,restaurant,SG,True,False
txn_0000353,card_00890,2026-01-07T18:47:32Z,30.91,entertainment,US,True,False
txn_0000354,card_00421,2026-01-28T02:40:06Z,71.15,grocery,AE,False,False
txn_0000355,card_00055,2026-01-07T18:55:09Z,2452.09,travel,US,True,False
txn_0000356,card_00751,2026-01-10T12:02:18Z,172.24,fuel,AE,False,False
txn_0000357,card_00827,2026-01-17T09:06:41Z,60.98,travel,SG,False,False
txn_0000358,card_00475,2026-01-09T05:12:18Z,25.45,online_retail,SG,True,False
txn_0000359,card_00115,2026-01-03T01:47:08Z,145.76,entertainment,SG,True,False
txn_0000360,card_00373,2026-01-25T22:58:58Z,211.52,online_retail,AE,True,False
txn_0000361,card_00449,2026-01-05T07:17:13Z,87.59,online_retail,GB,False,False
txn_0000362,card_00668,2026-01-26T21:12:12Z,78.54,utilities,SG,True,False
txn_0000363,card_00416,2026-01-12T04:10:38Z,52.69,grocery,SG,True,False
txn_0000364,card_00202,2026-01-10T20:00:02Z,21.16,pharmacy,AE,True,False
txn_0000365,card_00298,2026-01-15T20:39:43Z,215.22,restaurant,SG,True,False
txn_0000366,card_00179,2026-01-09T06:16:52Z,241.86,pharmacy,AE,True,False
txn_0000367,card_00222,2026-01-01T15:40:19Z,441.81,entertainment,US,True,False
txn_0000368,card_00004,2026-01-02T15:17:37Z,21.44,entertainment,AE,True,False
txn_0000369,card_00431,2026-01-27T14:23:08Z,196.89,pharmacy,DE,True,False
txn_0000370,card_00084,2026-01-11T12:27:04Z,147.17,travel,GB,False,False
txn_0000371,card_00711,2026-01-20T02:31:52Z,66.03,travel,SG,False,False
txn_0000372,card_00534,2026-01-20T15:35:49Z,97.42,entertainment,SG,True,False
txn_0000373,card_00425,2026-01-07T20:09:53Z,155.71,atm_withdrawal,AE,True,False
txn_0000374,card_00245,2026-01-21T10:46:39Z,102.33,entertainment,US,False,False
txn_0000375,card_00205,2026-01-26T14:24:56Z,24.53,pharmacy,AE,False,False
txn_0000376,card_00340,2026-01-01T11:10:44Z,16.87,grocery,AE,True,False
txn_0000377,card_00361,2026-01-30T15:45:56Z,98.4,online_retail,GB,False,False
txn_0000378,card_00543,2026-01-18T04:59:17Z,72.39,atm_withdrawal,SG,True,False
txn_0000379,card_00419,2026-01-30T20:40:30Z,117.39,pharmacy,AE,False,False
txn_0000380,card_00830,2026-01-20T21:28:03Z,55.97,travel,AE,False,False
txn_0000381,card_00754,2026-01-14T16:25:57Z,17.01,pharmacy,AE,True,False
txn_0000382,card_00191,2026-01-14T23:03:16Z,425.5,travel,SG,True,False
txn_0000383,card_00187,2026-01-25T20:40:43Z,263.52,utilities,IN,False,False
txn_0000384,card_00756,2026-01-15T09:39:38Z,47.14,fuel,SG,False,False
txn_0000385,card_00862,2026-01-10T07:35:07Z,117.01,restaurant,IN,True,False
txn_0000386,card_00087,2026-01-05T03:00:22Z,142.11,atm_withdrawal,AE,False,False
txn_0000387,card_00115,2026-01-17T23:16:57Z,276.77,utilities,US,True,False
txn_0000388,card_00790,2026-01-09T03:37:34Z,179.79,restaurant,GB,True,False
txn_0000389,card_00225,2026-01-22T14:04:11Z,8.17,travel,GB,False,False
txn_0000390,card_00484,2026-01-14T23:10:51Z,57.79,electronics,AE,True,False
txn_0000391,card_00088,2026-01-28T04:31:08Z,102.94,online_retail,AE,True,False
txn_0000392,card_00371,2026-01-12T10:55:03Z,57.31,electronics,AE,False,False
txn_0000393,card_00793,2026-01-11T23:32:20Z,96.96,electronics,GB,True,False
txn_0000394,card_00517,2026-01-23T19:06:30Z,194.03,fuel,IN,False,False
txn_0000395,card_00147,2026-01-13T05:58:56Z,26.94,entertainment,DE,False,False
txn_0000396,card_00089,2026-01-19T13:57:17Z,23.25,pharmacy,SG,True,False
txn_0000397,card_00546,2026-01-30T10:51:52Z,158.05,utilities,GB,False,False
txn_0000398,card_00829,2026-01-15T14:20:16Z,52.7,online_retail,DE,False,False
txn_0000399,card_00398,2026-01-01T05:45:30Z,352.99,atm_withdrawal,US,True,False
txn_0000400,card_00102,2026-01-01T08:58:07Z,11.08,entertainment,IN,False,False
txn_0000401,card_00612,2026-01-02T19:47:45Z,40.73,restaurant,AE,True,False
txn_0000402,card_00092,2026-01-10T07:54:27Z,25.14,online_retail,IN,False,False
txn_0000403,card_00091,2026-01-05T14:05:57Z,71.96,travel,SG,False,False
txn_0000404,card_00351,2026-01-01T06:46:32Z,25.33,atm_withdrawal,SG,True,False
txn_0000405,card_00373,2026-01-04T10:05:57Z,97.92,entertainment,IN,False,False
txn_0000406,card_00858,2026-01-19T01:30:54Z,204.22,online_retail,IN,True,False
txn_0000407,card_00640,2026-01-10T16:35:12Z,10.12,pharmacy,GB,False,False
txn_0000408,card_00705,2026-01-11T15:27:39Z,407.6,fuel,AE,False,False
txn_0000409,card_00452,2026-01-09T17:49:16Z,56.41,fuel,DE,False,False
txn_0000410,card_00265,2026-01-20T04:16:03Z,70.28,pharmacy,US,True,False
txn_0000411,card_00290,2026-01-24T12:31:03Z,31.61,online_retail,SG,False,False
txn_0000412,card_00155,2026-01-13T23:52:35Z,40.9,fuel,SG,True,False
txn_0000413,card_00010,2026-01-27T06:01:56Z,13.57,electronics,GB,False,False
txn_0000414,card_00500,2026-01-16T18:55:06Z,119.57,restaurant,DE,True,False
txn_0000415,card_00113,2026-01-28T12:53:46Z,98.42,pharmacy,IN,True,False
txn_0000416,card_00194,2026-01-03T06:43:06Z,49.86,fuel,IN,False,False
txn_0000417,card_00447,2026-01-21T22:36:07Z,56.97,electronics,US,False,False
txn_0000418,card_00778,2026-01-25T20:15:30Z,20.09,travel,GB,True,False
txn_0000419,card_00424,2026-01-26T09:16:44Z,92.42,atm_withdrawal,SG,True,False
txn_0000420,card_00665,2026-01-22T02:56:48Z,14.53,entertainment,SG,False,False
txn_0000421,card_00082,2026-01-05T05:33:02Z,46.86,online_retail,IN,True,False
txn_0000422,card_00558,2026-01-27T08:23:01Z,174.05,online_retail,SG,False,False
txn_0000423,card_00441,2026-01-28T04:05:20Z,108.32,pharmacy,IN,True,False
txn_0000424,card_00346,2026-01-16T05:50:38Z,150.03,utilities,AE,True,False
txn_0000425,card_00363,2026-01-28T08:27:05Z,67.57,fuel,DE,True,False
txn_0000426,card_00470,2026-01-18T11:55:47Z,25.5,online_retail,IN,False,False
txn_0000427,card_00503,2026-01-05T08:15:50Z,340.91,utilities,IN,False,False
txn_0000428,card_00802,2026-01-05T05:08:15Z,22.67,entertainment,AE,False,False
txn_0000429,card_00289,2026-01-01T15:21:06Z,108.43,atm_withdrawal,IN,True,False
txn_0000430,card_00799,2026-01-12T15:31:08Z,55.4,atm_withdrawal,AE,True,False
txn_0000431,card_00344,2026-01-16T12:12:13Z,221.97,pharmacy,DE,True,False
txn_0000432,card_00395,2026-01-12T18:16:36Z,150.22,atm_withdrawal,DE,False,True
txn_0000433,card_00756,2026-01-15T06:28:01Z,22.33,travel,SG,False,False
txn_0000434,card_00581,2026-01-02T09:39:23Z,136.34,entertainment,DE,False,False
txn_0000435,card_00757,2026-01-12T04:59:31Z,232.19,entertainment,US,False,False
txn_0000436,card_00251,2026-01-22T14:47:47Z,156.56,restaurant,IN,False,False
txn_0000437,card_00226,2026-01-03T20:14:43Z,49.5,atm_withdrawal,US,False,False
txn_0000438,card_00630,2026-01-23T01:59:07Z,8.23,online_retail,DE,True,False
txn_0000439,card_00818,2026-01-11T16:35:24Z,31.12,entertainment,IN,True,False
txn_0000440,card_00579,2026-01-21T19:00:23Z,107.2,entertainment,AE,True,False
txn_0000441,card_00278,2026-01-05T18:13:51Z,130.07,pharmacy,US,True,False
txn_0000442,card_00125,2026-01-18T03:33:43Z,441.56,electronics,US,True,False
txn_0000443,card_00545,2026-01-26T00:55:38Z,33.96,fuel,DE,True,False
txn_0000444,card_00447,2026-01-30T18:11:23Z,21.12,online_retail,IN,True,False
txn_0000445,card_00460,2026-01-09T00:40:22Z,42.31,travel,AE,True,False
txn_0000446,card_00807,2026-01-24T08:59:23Z,139.89,online_retail,SG,True,False
txn_0000447,card_00264,2026-01-04T07:53:28Z,37.87,grocery,SG,True,False
txn_0000448,card_00310,2026-01-28T19:02:42Z,60.91,pharmacy,IN,True,False
txn_0000449,card_00607,2026-01-30T19:16:21Z,27.62,fuel,US,False,False
txn_0000450,card_00505,2026-01-21T14:49:14Z,477.61,electronics,GB,False,False
txn_0000451,card_00157,2026-01-19T07:41:55Z,22.42,grocery,IN,False,False
txn_0000452,card_00764,2026-01-11T12:36:56Z,37.64,entertainment,GB,False,False
txn_0000453,card_00496,2026-01-14T12:17:37Z,93.94,travel,AE,False,False
txn_0000454,card_00460,2026-01-01T09:12:08Z,44.57,restaurant,DE,False,False
txn_0000455,card_00408,2026-01-19T17:35:47Z,8.39,entertainment,DE,True,False
txn_0000456,card_00318,2026-01-28T20:32:51Z,26.52,entertainment,AE,True,False
txn_0000457,card_00490,2026-01-20T03:20:59Z,208.97,restaurant,DE,True,False
txn_0000458,card_00488,2026-01-22T09:30:02Z,44.83,fuel,SG,True,False
txn_0000459,card_00334,2026-01-09T05:41:38Z,58.85,utilities,SG,True,False
txn_0000460,card_00108,2026-01-10T02:50:35Z,65.2,entertainment,GB,False,False
txn_0000461,card_00275,2026-01-17T15:50:34Z,72.9,utilities,SG,True,False
txn_0000462,card_00373,2026-01-05T02:55:21Z,103.88,travel,DE,False,False
txn_0000463,card_00463,2026-01-06T01:17:10Z,85.69,restaurant,IN,False,False
txn_0000464,card_00249,2026-01-22T08:56:49Z,43.86,entertainment,DE,False,False
txn_0000465,card_00658,2026-01-20T09:40:05Z,277.12,restaurant,GB,True,False
txn_0000466,card_00266,2026-01-17T20:29:45Z,163.67,travel,DE,False,False
txn_0000467,card_00157,2026-01-20T00:24:55Z,91.01,fuel,SG,False,False
txn_0000468,card_00533,2026-01-13T12:59:44Z,199.76,fuel,IN,True,False
txn_0000469,card_00269,2026-01-27T16:16:28Z,282.74,electronics,IN,True,False
txn_0000470,card_00844,2026-01-29T22:20:21Z,160.28,utilities,US,False,False
txn_0000471,card_00569,2026-01-16T08:31:24Z,42.94,atm_withdrawal,DE,False,False
txn_0000472,card_00033,2026-01-27T15:06:21Z,164.9,fuel,SG,False,False
txn_0000473,card_00397,2026-01-11T04:51:51Z,10.97,entertainment,AE,False,False
txn_0000474,card_00319,2026-01-17T20:00:52Z,39.47,travel,IN,True,False
txn_0000475,card_00122,2026-01-01T07:41:53Z,407.13,grocery,DE,False,False
txn_0000476,card_00387,2026-01-14T08:04:18Z,804.31,fuel,GB,True,False
txn_0000477,card_00113,2026-01-18T15:43:39Z,81.9,travel,AE,False,False
txn_0000478,card_00741,2026-01-17T01:57:32Z,82.0,entertainment,DE,True,False
txn_0000479,card_00760,2026-01-03T07:14:20Z,216.07,restaurant,AE,False,False
txn_0000480,card_00474,2026-01-01T09:11:58Z,181.95,atm_withdrawal,IN,False,False
txn_0000481,card_00438,2026-01-05T16:01:09Z,178.75,electronics,SG,False,False
txn_0000482,card_00892,2026-01-28T22:53:44Z,29.33,travel,SG,False,False
txn_0000483,card_00042,2026-01-27T22:03:48Z,146.51,utilities,GB,False,False
txn_0000484,card_00002,2026-01-04T09:41:00Z,23.81,grocery,GB,True,False
txn_0000485,card_00686,2026-01-07T05:18:09Z,121.39,entertainment,GB,False,False
txn_0000486,card_00653,2026-01-16T20:39:07Z,63.64,atm_withdrawal,US,True,False
txn_0000487,card_00494,2026-01-30T04:26:14Z,497.87,electronics,GB,False,False
txn_0000488,card_00899,2026-01-10T13:56:48Z,64.67,grocery,US,True,False
txn_0000489,card_00177,2026-01-19T13:29:15Z,73.8,restaurant,SG,True,False
txn_0000490,card_00213,2026-01-12T07:52:04Z,79.94,atm_withdrawal,GB,False,False
txn_0000491,card_00076,2026-01-08T16:38:06Z,23.22,entertainment,AE,True,False
txn_0000492,card_00672,2026-01-10T04:50:20Z,646.57,electronics,IN,False,False
txn_0000493,card_00482,2026-01-05T20:07:25Z,19.04,electronics,US,False,False
txn_0000494,card_00252,2026-01-18T11:38:08Z,76.6,electronics,IN,True,False
txn_0000495,card_00638,2026-01-16T03:04:44Z,37.88,electronics,AE,True,False
txn_0000496,card_00812,2026-01-19T16:24:13Z,18.91,atm_withdrawal,SG,False,False
txn_0000497,card_00024,2026-01-21T06:59:40Z,60.7,entertainment,SG,False,False
txn_0000498,card_00438,2026-01-06T06:55:03Z,27.9,restaurant,DE,False,False
txn_0000499,card_00708,2026-01-11T08:07:36Z,129.2,entertainment,GB,False,False
